0,1,2,3,4,5,6,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,280.20195,-280.2367949539075
0.0,0.0,0.0,0.0,0.0,0.0,365.75185,-365.8112249900114
0.0,0.0,0.0,0.0,0.0,0.0,316.9676333,-317.01222371793847
0.0,0.00175,22.93418333,0.0014333329999985183,0.2676333329999995,0.26731666700000123,265.4510167,-288.9547063932696
0.0,0.002333333,27.80181667,21.33518333,61.40125,6.002783333000002,266.8347167,-383.4119482166898
0.0,0.000133333,0.000516667,0.000866667,5.0002,0.00010000000000021927,306.1008167,-311.14423116605394
0.0,0.0,0.0,0.0,0.0,0.0,263.5840833,-263.6149172781188
0.0,0.0,0.0,0.0,1.43385,0.0,322.3678,-323.8477740046619
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,306.55155,-306.59325755550526
0.0,2.5354,0.0012666670000002023,0.0018833329999999285,0.9349833329999999,10.00106667,295.06715,-308.58044747674285
0.0,3.8684000000000003,15.40236667,6.002233333,3.6019500000000004,22.201116670000005,332.8171,-383.942668081545
0.0,0.0,0.00048333300000000007,3.3299999999999976e-05,1.600033333,0.0,308.9339667,-310.57687641578013
0.0,0.0,0.0,0.0,0.0,0.0,329.0003167,-329.0483573618985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,314.9690167,-315.01304649054873
0.0,0.0,0.0,0.0,0.0,0.0,331.7009833,-331.74981601860054
0.0,4.26835,0.000533332999999933,1.7347499999999998,29.0009,0.000966666999999968,262.8336667,-297.87026101075753
0.0,24.06838333,21.002383329999997,24.40170000000001,38.00153333,2.4017500000000047,266.5005667,-376.4089917763158
0.0,0.667,6.000383333,0.00046666699999971863,0.0,0.0003833329999996041,333.06755,-339.78502628087887
0.0,0.0,0.0,0.0,0.0,0.0,369.0837167,-369.1441785645111
0.0,0.0,0.0,0.0,0.0,0.000766667,363.4181,-363.4774862462109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,353.8674167,-353.92299522982285
0.0,0.0005,2.400783333,2.134066667,38.00116667,0.0005666669999990909,307.1001667,-349.67984998274915
0.0,0.00255,1.202633333,6.469033332999999,3.3355000000000006,11.735600000000002,305.0,-327.7867000883816
0.0,0.000433333,0.0005,0.0004833330000000002,0.00043333299999999994,1.2001,305.0,-306.2432371689283
0.0,0.0,0.0,0.0,0.0,0.0,305.0,-305.0412863785823
0.0,0.0,0.0,0.43375,0.0,0.0,313.6668833,-314.1442998094135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-08
